entry_date,exit_date,days_held,S_entry,S_exit,K1,K2,premium,max_profit,max_loss,pnl,pnl_pct,short_delta,sigma,exit_reason,signal
2010-11-30,2010-12-01,1,90.1703109741211,92.09,85.66,81.15,0.109,0.109,4.401,0.0729,1.66,-0.0713,0.1336,profit_target,signal_A
2010-12-01,2010-12-02,1,92.08799743652344,93.27,87.48,82.88,0.1368,0.1368,4.4632,0.0705,1.58,-0.0817,0.1408,profit_target,signal_A
2010-12-02,2010-12-08,6,93.2675552368164,93.82,88.6,83.94,0.1456,0.1456,4.5144,0.0777,1.72,-0.0843,0.1426,profit_target,signal_A
2010-12-08,2010-12-13,5,93.81546783447266,94.79,89.12,84.43,0.1474,0.1474,4.5426,0.091,2.0,-0.0847,0.1429,profit_target,signal_A
2010-12-13,2010-12-17,4,94.7895278930664,95.09,90.05,85.31,0.1498,0.1498,4.5902,0.0803,1.75,-0.0851,0.143,profit_target,signal_A
2010-12-17,2010-12-21,4,95.08910369873048,95.92,90.33,85.58,0.1124,0.1124,4.6376,0.0638,1.38,-0.0703,0.133,profit_target,signal_A
2010-12-21,2010-12-28,7,95.92298889160156,96.26,91.13,86.33,0.116,0.116,4.684,0.0798,1.7,-0.0714,0.1335,profit_target,signal_A
2010-12-28,2011-01-03,6,96.2595672607422,97.19,91.45,86.63,0.0859,0.0859,4.7341,0.0757,1.6,-0.0582,0.1244,profit_target,signal_A
2011-01-03,2011-01-06,3,97.19288635253906,97.45,92.33,87.47,0.0464,0.0464,4.8136,0.032,0.67,-0.0376,0.1097,profit_target,signal_A
2011-01-06,2011-01-10,4,97.4529800415039,97.14,92.58,87.71,0.0255,0.0255,4.8445,0.018,0.37,-0.0244,0.0988,profit_target,signal_A
2011-01-10,2011-01-12,2,97.13931274414062,98.36,92.28,87.43,0.0081,0.0081,4.8419,0.0072,0.15,-0.0101,0.0837,profit_target,signal_A
2011-01-12,2011-01-13,1,98.36331939697266,98.2,93.45,88.53,0.0072,0.0072,4.9128,0.0066,0.13,-0.0092,0.0823,profit_target,signal_A
2011-01-13,2011-01-14,1,98.20269012451172,98.91,93.29,88.38,0.0005,0.0005,4.9095,0.0005,0.01,-0.001,0.0627,profit_target,signal_A
2011-01-14,2011-01-18,4,98.91413116455078,99.08,93.97,89.02,0.0001,0.0001,4.9499,0.0001,0.0,-0.0003,0.0564,profit_target,signal_A
2011-01-18,2011-01-19,1,99.08244323730467,98.11,94.13,89.17,0.0001,0.0001,4.9599,-0.0039,-0.08,-0.0003,0.0563,stop_loss,signal_A
2011-01-19,2011-01-24,5,98.11087036132812,98.76,93.21,88.3,0.0008,0.0008,4.9092,0.0007,0.01,-0.0015,0.0654,profit_target,signal_A
2011-01-24,2011-01-26,2,98.76113891601562,99.2,93.82,88.89,0.0009,0.0009,4.9291,0.0007,0.01,-0.0017,0.0664,profit_target,signal_A
2011-01-26,2011-01-28,2,99.19718933105467,97.71,94.24,89.28,0.0008,0.0008,4.9592,-0.0392,-0.79,-0.0016,0.0656,stop_loss,signal_A
2011-01-28,2011-01-31,3,97.70543670654295,98.44,92.82,87.93,0.0087,0.0087,4.8813,0.0063,0.13,-0.0107,0.0844,profit_target,signal_A
2011-01-31,2011-02-01,1,98.43983459472656,100.02,93.52,88.6,0.0096,0.0096,4.9104,0.0063,0.13,-0.0114,0.0854,profit_target,signal_A
2011-02-01,2011-02-07,6,100.01573944091795,100.96,95.01,90.01,0.0209,0.0209,4.9791,0.0176,0.35,-0.0206,0.0954,profit_target,signal_A
2011-02-07,2011-02-11,4,100.95668029785156,101.83,95.91,90.86,0.0214,0.0214,5.0286,0.0156,0.31,-0.0208,0.0954,profit_target,signal_A
2011-02-11,2011-02-16,5,101.82875061035156,102.39,96.74,91.65,0.0235,0.0235,5.0665,0.0171,0.34,-0.0222,0.0968,profit_target,signal_A
2011-02-16,2011-02-18,2,102.39485931396484,102.92,97.28,92.16,0.0214,0.0214,5.0986,0.0121,0.24,-0.0206,0.0952,profit_target,signal_A
2011-02-18,2011-02-22,4,102.91507720947266,100.85,97.77,92.62,0.0198,0.0198,5.1302,-0.1682,-3.28,-0.0194,0.0941,stop_loss,signal_A
2011-02-22,2011-02-28,6,100.84957122802734,101.86,95.81,90.76,0.0577,0.0577,4.9923,0.0412,0.83,-0.0428,0.1135,profit_target,signal_A
2011-02-28,2011-03-01,1,101.85936737060548,100.16,96.77,91.67,0.0677,0.0677,5.0323,-0.1788,-3.55,-0.0476,0.1169,stop_loss,signal_A
2011-03-01,2011-03-03,2,100.16105651855467,102.1,95.15,90.14,0.0959,0.0959,4.9141,0.0689,1.4,-0.061,0.1265,profit_target,signal_A
2011-03-03,2011-03-10,7,102.10411834716795,99.4,97.0,91.89,0.1158,0.1158,4.9942,-0.3526,-7.06,-0.0684,0.1315,stop_loss,signal_A
2011-03-10,2011-03-21,11,99.40371704101562,99.68,94.43,89.46,0.1798,0.1798,4.7902,0.0939,1.96,-0.0927,0.1484,profit_target,signal_A
2011-03-21,2011-03-25,4,99.68189239501952,100.88,94.7,89.71,0.2252,0.2252,4.7648,0.1232,2.59,-0.1069,0.1582,profit_target,signal_A
2011-03-25,2011-03-30,5,100.8804702758789,102.01,95.84,90.79,0.2354,0.2354,4.8146,0.1322,2.75,-0.1091,0.1598,profit_target,signal_A
2011-03-30,2011-04-05,6,102.0098876953125,102.37,96.91,91.81,0.2439,0.2439,4.8561,0.1414,2.91,-0.1107,0.1611,profit_target,signal_A
2011-04-05,2011-04-15,10,102.37100219726562,101.45,97.25,92.13,0.1851,0.1851,4.9349,0.1049,2.13,-0.0927,0.1484,profit_target,signal_A
2011-04-15,2011-04-21,6,101.44902801513672,102.79,96.38,91.3,0.0954,0.0954,4.9846,0.0801,1.61,-0.0603,0.1259,profit_target,signal_A
2011-04-21,2011-04-26,5,102.7859115600586,103.56,97.65,92.51,0.0786,0.0786,5.0614,0.0514,1.01,-0.0524,0.1203,profit_target,signal_A
2011-04-26,2011-04-27,1,103.56188201904295,104.24,98.38,93.21,0.0759,0.0759,5.0941,0.0426,0.84,-0.0508,0.1194,profit_target,signal_A
2011-04-27,2011-04-28,1,104.238037109375,104.58,99.03,93.81,0.0607,0.0607,5.1593,0.0462,0.89,-0.0434,0.1138,profit_target,signal_A
2011-04-28,2011-04-29,1,104.57608795166016,104.82,99.35,94.12,0.0224,0.0224,5.2076,0.0118,0.23,-0.021,0.0956,profit_target,signal_A
2011-04-29,2011-05-05,6,104.8219757080078,102.66,99.58,94.34,0.0152,0.0152,5.2248,-0.0608,-1.16,-0.0156,0.0903,stop_loss,signal_A
2011-05-05,2011-05-06,1,102.65528869628906,103.11,97.52,92.39,0.015,0.015,5.115,0.0088,0.17,-0.0157,0.0904,profit_target,signal_A
2011-05-06,2011-05-09,3,103.10860443115234,103.51,97.95,92.8,0.0118,0.0118,5.1382,0.0066,0.13,-0.013,0.0874,profit_target,signal_A
2011-05-09,2011-05-10,1,103.5081024169922,104.39,98.33,93.16,0.0121,0.0121,5.1579,0.0073,0.14,-0.0132,0.0876,profit_target,signal_A
2011-05-10,2011-05-11,1,104.39166259765624,103.29,99.17,93.95,0.0145,0.0145,5.2055,-0.037,-0.71,-0.0151,0.0897,stop_loss,signal_A
2011-05-11,2011-05-19,8,103.2930145263672,103.48,98.13,92.96,0.0203,0.0203,5.1497,0.0103,0.2,-0.0197,0.0944,profit_target,signal_A
2011-05-19,2011-05-23,4,103.4773941040039,101.46,98.3,93.13,0.0303,0.0303,5.1397,-0.1239,-2.41,-0.0265,0.1007,stop_loss,signal_A
2011-05-23,2011-05-26,3,101.46439361572266,102.19,96.39,91.32,0.0451,0.0451,5.0249,0.0284,0.56,-0.0358,0.1082,profit_target,signal_A
2011-05-26,2011-05-31,5,102.18657684326172,103.65,97.08,91.97,0.0424,0.0424,5.0676,0.034,0.67,-0.0341,0.1068,profit_target,signal_A
2011-05-31,2011-06-01,1,103.64643096923828,101.32,98.46,93.28,0.0519,0.0519,5.1281,-0.2801,-5.46,-0.0389,0.1107,stop_loss,signal_A
2011-06-01,2011-06-10,9,101.3184051513672,98.04,96.25,91.19,0.0933,0.0933,4.9667,-0.3084,-6.21,-0.0595,0.1254,stop_loss,signal_A
2011-06-10,2011-06-14,4,98.03770446777344,99.36,93.14,88.23,0.0886,0.0886,4.8214,0.0554,1.15,-0.0588,0.1248,profit_target,signal_A
2011-06-14,2011-06-28,14,99.35919189453124,100.08,94.39,89.42,0.1127,0.1127,4.8573,0.0829,1.71,-0.0684,0.1316,profit_target,signal_A
2011-06-28,2011-06-30,2,100.07568359375,101.9,95.07,90.07,0.1843,0.1843,4.8157,0.1172,2.43,-0.0938,0.1491,profit_target,signal_A
2011-06-30,2011-07-05,5,101.89791870117188,103.32,96.8,91.71,0.1999,0.1999,4.8901,0.1228,2.51,-0.0977,0.1519,profit_target,signal_A
2011-07-05,2011-07-07,2,103.31864166259766,104.52,98.15,92.99,0.2228,0.2228,4.9372,0.1149,2.33,-0.1037,0.1561,profit_target,signal_A
2011-07-07,2011-07-12,5,104.5154266357422,101.46,99.29,94.06,0.2179,0.2179,5.0121,-0.4805,-9.59,-0.1015,0.1545,stop_loss,signal_A
2011-07-12,2011-07-19,7,101.45780181884766,102.48,96.38,91.31,0.2607,0.2607,4.8093,0.1897,3.95,-0.1157,0.1649,profit_target,signal_A
2011-07-19,2011-07-22,3,102.4847412109375,103.91,97.36,92.24,0.2045,0.2045,4.9155,0.1156,2.35,-0.0988,0.1526,profit_target,signal_A
2011-07-22,2011-07-27,5,103.91317749023438,100.84,98.72,93.52,0.2193,0.2193,4.9807,-0.4485,-9.0,-0.1024,0.155,stop_loss,signal_A
2011-07-27,2011-08-02,6,100.84011840820312,96.89,95.8,90.76,0.2355,0.2355,4.8045,-0.7248,-15.09,-0.1091,0.1599,stop_loss,signal_A
2011-10-27,2011-11-23,27,99.83287811279295,90.47,94.84,89.85,0.9168,0.9168,4.0732,-2.8303,-69.49,-0.2458,0.2998,stop_loss,signal_A
2011-12-05,2011-12-22,17,97.96239471435548,97.84,93.06,88.17,0.8743,0.8743,4.0157,0.607,15.12,-0.242,0.2941,profit_target,signal_A
2011-12-22,2012-01-03,12,97.8416748046875,99.58,92.95,88.06,0.6439,0.6439,4.2461,0.462,10.88,-0.2034,0.2432,profit_target,signal_A
2012-01-03,2012-01-10,7,99.58340454101562,100.86,94.6,89.63,0.6097,0.6097,4.3603,0.3718,8.53,-0.1951,0.2343,profit_target,signal_A
2012-01-10,2012-01-13,3,100.85652923583984,100.63,95.81,90.77,0.5057,0.5057,4.5343,0.2575,5.68,-0.1735,0.2125,profit_target,signal_A
2012-01-13,2012-01-18,5,100.63002014160156,102.14,95.6,90.57,0.2613,0.2613,4.7687,0.1604,3.36,-0.1166,0.1653,profit_target,signal_A
2012-01-18,2012-01-24,6,102.13744354248048,102.68,97.03,91.92,0.2765,0.2765,4.8335,0.1776,3.68,-0.1196,0.1676,profit_target,signal_A
2012-01-24,2012-01-27,3,102.67636108398438,102.96,97.54,92.41,0.1956,0.1956,4.9344,0.1082,2.19,-0.0959,0.1506,profit_target,signal_A
2012-01-27,2012-02-01,5,102.95755767822266,103.47,97.81,92.66,0.1269,0.1269,5.0231,0.0702,1.4,-0.0723,0.1342,profit_target,signal_A
2012-02-01,2012-02-03,2,103.46524810791016,105.08,98.29,93.12,0.115,0.115,5.055,0.1095,2.17,-0.0675,0.131,profit_target,signal_A
2012-02-03,2012-02-08,5,105.08197784423828,105.59,99.83,94.57,0.0326,0.0326,5.2274,0.0232,0.44,-0.0276,0.1015,profit_target,signal_A
2012-02-08,2012-02-13,5,105.58968353271484,105.72,100.31,95.03,0.0271,0.0271,5.2529,0.0201,0.38,-0.024,0.0984,profit_target,signal_A
2012-02-13,2012-02-16,3,105.72244262695312,106.26,100.44,95.15,0.015,0.015,5.275,0.0115,0.22,-0.0153,0.0899,profit_target,signal_A
2012-02-16,2012-02-21,5,106.26136779785156,106.59,100.95,95.64,0.01,0.01,5.3,0.007,0.13,-0.0111,0.085,profit_target,signal_A
2012-02-21,2012-02-24,3,106.58941650390624,106.95,101.26,95.93,0.0091,0.0091,5.3209,0.0054,0.1,-0.0103,0.084,profit_target,signal_A
2012-02-24,2012-02-28,4,106.94867706298828,107.44,101.6,96.25,0.0086,0.0086,5.3414,0.0067,0.12,-0.0099,0.0833,profit_target,signal_A
2012-02-28,2012-03-06,7,107.44076538085938,105.25,102.07,96.7,0.0066,0.0066,5.3634,-0.0693,-1.29,-0.008,0.0806,stop_loss,signal_A
2012-03-06,2012-03-07,1,105.24600982666016,105.98,99.98,94.72,0.0173,0.0173,5.2427,0.0091,0.17,-0.0172,0.092,profit_target,signal_A
2012-03-07,2012-03-08,1,105.98018646240234,107.03,100.68,95.38,0.0195,0.0195,5.2805,0.0129,0.24,-0.0187,0.0935,profit_target,signal_A
2012-03-08,2012-03-12,4,107.0346221923828,107.46,101.68,96.33,0.0213,0.0213,5.3287,0.0136,0.26,-0.0199,0.0946,profit_target,signal_A
2012-03-12,2012-03-13,1,107.45635986328124,109.39,102.08,96.71,0.019,0.019,5.351,0.0131,0.25,-0.0182,0.093,profit_target,signal_A
2012-03-13,2012-03-15,2,109.39336395263672,109.91,103.92,98.45,0.0372,0.0372,5.4328,0.0186,0.34,-0.0295,0.1032,profit_target,signal_A
2012-03-15,2012-03-19,4,109.90885925292967,110.49,104.41,98.92,0.0351,0.0351,5.4549,0.0265,0.49,-0.0282,0.1021,profit_target,signal_A
2012-03-19,2012-03-26,7,110.49253845214844,111.09,104.97,99.44,0.0241,0.0241,5.5059,0.014,0.25,-0.0213,0.0959,profit_target,signal_A
2012-03-26,2012-04-02,7,111.08870697021484,111.27,105.53,99.98,0.0381,0.0381,5.5119,0.0251,0.46,-0.0297,0.1034,profit_target,signal_A
2012-04-02,2012-04-04,2,111.26912689208984,109.72,105.71,100.14,0.0337,0.0337,5.5363,-0.0852,-1.54,-0.0271,0.1011,stop_loss,signal_A
2012-04-04,2012-04-10,6,109.71591186523438,106.61,104.23,98.74,0.0452,0.0452,5.4448,-0.3316,-6.09,-0.0339,0.1067,stop_loss,signal_A
2012-04-10,2012-04-12,2,106.60940551757812,108.88,101.28,95.95,0.0889,0.0889,5.2411,0.0662,1.26,-0.0556,0.1226,profit_target,signal_A
2012-04-12,2012-04-25,13,108.87650299072266,109.19,103.43,97.99,0.1155,0.1155,5.3245,0.0939,1.76,-0.0654,0.1296,profit_target,signal_A
2012-04-25,2012-05-01,6,109.1902847290039,110.41,103.73,98.27,0.109,0.109,5.351,0.0772,1.44,-0.0628,0.1277,profit_target,signal_A
2012-05-01,2012-05-04,3,110.40625,107.47,104.89,99.37,0.1172,0.1172,5.4028,-0.3875,-7.17,-0.0655,0.1295,stop_loss,signal_A
2012-05-04,2012-05-17,13,107.47230529785156,102.66,102.1,96.73,0.1479,0.1479,5.2221,-0.6646,-12.73,-0.0777,0.1379,stop_loss,signal_A
2012-05-17,2012-05-22,5,102.65567016601562,103.71,97.52,92.39,0.1275,0.1275,5.0025,0.0781,1.56,-0.0726,0.1345,profit_target,signal_A
2012-05-22,2012-05-29,7,103.70684051513672,104.88,98.52,93.34,0.1384,0.1384,5.0416,0.1114,2.21,-0.0762,0.1369,profit_target,signal_A
2012-05-29,2012-06-01,3,104.88351440429688,100.54,99.64,94.4,0.1132,0.1132,5.1268,-0.8282,-16.16,-0.0662,0.13,stop_loss,signal_A
2012-06-01,2012-06-06,5,100.53759765625,103.53,95.51,90.48,0.1639,0.1639,4.8661,0.1287,2.64,-0.0868,0.1442,profit_target,signal_A
2012-06-06,2012-06-14,8,103.52644348144533,104.7,98.35,93.17,0.2462,0.2462,4.9338,0.1554,3.15,-0.1103,0.1608,profit_target,signal_A
2012-06-14,2012-06-18,4,104.70310974121094,105.98,99.47,94.23,0.2735,0.2735,4.9665,0.1609,3.24,-0.117,0.1656,profit_target,signal_A
2012-06-18,2012-06-29,11,105.97896575927734,107.32,100.68,95.38,0.2576,0.2576,5.0424,0.1394,2.76,-0.1118,0.1619,profit_target,signal_A
2012-06-29,2012-07-13,14,107.31951904296876,107.04,101.95,96.59,0.4112,0.4112,4.9488,0.235,4.75,-0.1478,0.1899,profit_target,signal_A
2012-07-13,2012-07-18,5,107.04349517822266,108.32,101.69,96.34,0.387,0.387,4.963,0.2597,5.23,-0.1428,0.1856,profit_target,signal_A
2012-07-18,2012-07-27,9,108.32093048095705,109.35,102.9,97.49,0.2961,0.2961,5.1139,0.1968,3.85,-0.1203,0.1683,profit_target,signal_A
2012-07-27,2012-08-03,7,109.35391998291016,109.88,103.89,98.42,0.294,0.294,5.176,0.1629,3.15,-0.1191,0.1671,profit_target,signal_A
2012-08-03,2012-08-07,4,109.88221740722656,110.65,104.39,98.89,0.259,0.259,5.241,0.1457,2.78,-0.1097,0.1603,profit_target,signal_A
2012-08-07,2012-08-13,6,110.64710235595705,111.0,105.11,99.58,0.21,0.21,5.32,0.1455,2.74,-0.0956,0.1505,profit_target,signal_A
2012-08-13,2012-08-16,3,111.0019302368164,111.96,105.45,99.9,0.1268,0.1268,5.4232,0.0703,1.3,-0.0687,0.1318,profit_target,signal_A
2012-08-16,2012-08-24,8,111.96394348144533,111.59,106.37,100.77,0.1249,0.1249,5.4751,0.0744,1.36,-0.0677,0.131,profit_target,signal_A
2012-08-24,2012-09-04,11,111.58547973632812,111.21,106.01,100.43,0.0783,0.0783,5.5017,0.0565,1.03,-0.0494,0.1182,profit_target,signal_A
2012-09-04,2012-09-06,2,111.20697021484376,113.37,105.65,100.09,0.0528,0.0528,5.5072,0.0387,0.7,-0.0376,0.1095,profit_target,signal_A
2012-09-06,2012-09-07,1,113.36756896972656,113.81,107.7,102.03,0.079,0.079,5.591,0.0409,0.73,-0.0491,0.1181,profit_target,signal_A
2012-09-07,2012-09-12,5,113.8091812133789,113.86,108.12,102.43,0.0567,0.0567,5.6333,0.0403,0.72,-0.0389,0.1105,profit_target,signal_A
2012-09-12,2012-09-13,1,113.85643768310548,115.59,108.16,102.47,0.0289,0.0289,5.6611,0.019,0.34,-0.0238,0.0983,profit_target,signal_A
2012-09-13,2012-09-17,4,115.59114837646484,115.71,109.81,104.03,0.0446,0.0446,5.7354,0.0358,0.62,-0.0324,0.1055,profit_target,signal_A
2012-09-17,2012-09-26,9,115.7094955444336,113.59,109.92,104.14,0.0159,0.0159,5.7641,-0.0582,-1.01,-0.0149,0.0896,stop_loss,signal_A
2012-09-26,2012-09-27,1,113.5922393798828,114.66,107.91,102.23,0.0287,0.0287,5.6513,0.0158,0.28,-0.0237,0.0982,profit_target,signal_A
2012-09-27,2012-10-03,6,114.66240692138672,115.02,108.93,103.2,0.0352,0.0352,5.6948,0.0223,0.39,-0.0274,0.1014,profit_target,signal_A
2012-10-03,2012-10-05,2,115.01912689208984,115.85,109.27,103.52,0.0341,0.0341,5.7159,0.0224,0.39,-0.0267,0.1008,profit_target,signal_A
2012-10-05,2012-10-09,4,115.85152435302734,114.31,110.06,104.27,0.0299,0.0299,5.7601,-0.0604,-1.05,-0.0241,0.0985,stop_loss,signal_A
2012-10-09,2012-10-16,7,114.31356811523438,115.38,108.6,102.88,0.0398,0.0398,5.6802,0.0299,0.53,-0.03,0.1036,profit_target,signal_A
2012-10-16,2012-10-18,2,115.37586975097656,115.6,109.61,103.84,0.052,0.052,5.718,0.0377,0.66,-0.0362,0.1084,profit_target,signal_A
2012-10-18,2012-10-19,1,115.59783935546876,113.67,109.82,104.04,0.0216,0.0216,5.7584,-0.1326,-2.3,-0.0189,0.0936,stop_loss,signal_A
2012-10-19,2012-10-24,5,113.6714859008789,111.79,107.99,102.3,0.0447,0.0447,5.6453,-0.0991,-1.75,-0.0328,0.1058,stop_loss,signal_A
2012-10-24,2012-10-25,1,111.79270935058594,112.12,106.2,100.61,0.0581,0.0581,5.5319,0.0338,0.61,-0.04,0.1114,profit_target,signal_A
2012-10-25,2012-11-01,7,112.11773681640624,113.23,106.51,100.91,0.0349,0.0349,5.5651,0.0276,0.5,-0.0277,0.1017,profit_target,signal_A
2012-11-01,2012-11-07,6,113.2275390625,110.76,107.57,101.9,0.0441,0.0441,5.6259,-0.2593,-4.61,-0.0326,0.1056,stop_loss,signal_A
2012-11-07,2012-11-14,7,110.76210021972656,107.76,105.22,99.69,0.1143,0.1143,5.4157,-0.2718,-5.02,-0.0642,0.1287,stop_loss,signal_A
2012-11-19,2012-11-23,4,110.29438018798828,112.05,104.78,99.26,0.1706,0.1706,5.3494,0.1122,2.1,-0.0839,0.1422,profit_target,signal_A
2012-11-23,2012-11-29,6,112.05428314208984,112.66,106.45,100.85,0.1935,0.1935,5.4065,0.0987,1.83,-0.09,0.1465,profit_target,signal_A
2012-11-29,2012-12-06,7,112.66466522216795,112.55,107.03,101.4,0.195,0.195,5.435,0.1041,1.91,-0.0902,0.1466,profit_target,signal_A
2012-12-06,2012-12-10,4,112.5536880493164,112.94,106.93,101.3,0.1434,0.1434,5.4866,0.0739,1.35,-0.0739,0.1352,profit_target,signal_A
2012-12-10,2012-12-17,7,112.9421157836914,113.97,107.3,101.65,0.1176,0.1176,5.5324,0.0824,1.49,-0.0647,0.1289,profit_target,signal_A
2012-12-17,2012-12-20,3,113.97276306152344,115.04,108.27,102.58,0.1225,0.1225,5.5675,0.0971,1.74,-0.066,0.13,profit_target,signal_A
2012-12-20,2012-12-28,8,115.04287719726562,111.8,109.29,103.54,0.0706,0.0706,5.6794,-0.2061,-3.63,-0.045,0.1151,stop_loss,signal_A
2012-12-28,2012-12-31,3,111.79513549804688,113.7,106.21,100.62,0.0567,0.0567,5.5333,0.04,0.72,-0.0393,0.1108,profit_target,signal_A
2012-12-31,2013-01-02,2,113.69525146484376,116.61,108.01,102.33,0.0831,0.0831,5.5969,0.0571,1.02,-0.0508,0.1193,profit_target,signal_A
2013-01-02,2013-01-09,7,116.60933685302734,116.5,110.78,104.95,0.1569,0.1569,5.6731,0.0968,1.71,-0.0766,0.1372,profit_target,signal_A
2013-01-09,2013-01-11,2,116.4975357055664,117.42,110.67,104.85,0.0998,0.0998,5.7202,0.0536,0.94,-0.0566,0.1234,profit_target,signal_A
2013-01-11,2013-01-17,6,117.41564178466795,118.16,111.54,105.67,0.095,0.095,5.775,0.0621,1.08,-0.0544,0.1219,profit_target,signal_A
2013-01-17,2013-01-22,5,118.1581573486328,119.06,112.25,106.34,0.0918,0.0918,5.8182,0.0578,0.99,-0.0529,0.1208,profit_target,signal_A
2013-01-22,2013-01-25,3,119.0603485107422,119.95,113.11,107.15,0.094,0.094,5.866,0.0521,0.89,-0.0536,0.1212,profit_target,signal_A
2013-01-25,2013-02-01,7,119.95448303222656,120.74,113.96,107.96,0.0932,0.0932,5.9068,0.0715,1.21,-0.053,0.1208,profit_target,signal_A
2013-02-01,2013-02-08,7,120.74484252929688,121.19,114.71,108.67,0.0754,0.0754,5.9646,0.0481,0.81,-0.0455,0.1154,profit_target,signal_A
2013-02-08,2013-02-12,4,121.19196319580078,121.37,115.13,109.07,0.0728,0.0728,5.9872,0.0414,0.69,-0.0443,0.1146,profit_target,signal_A
2013-02-12,2013-02-14,2,121.36756896972656,121.58,115.3,109.23,0.0518,0.0518,6.0182,0.0506,0.84,-0.0348,0.1074,profit_target,signal_A
2013-02-14,2013-02-19,5,121.58312225341795,122.35,115.5,109.42,0.0022,0.0022,6.0778,0.0019,0.03,-0.0029,0.0704,profit_target,signal_A
2013-02-19,2013-02-20,1,122.34957122802734,120.82,116.23,110.11,0.0026,0.0026,6.1174,-0.0311,-0.51,-0.0034,0.0717,stop_loss,signal_A
2013-02-20,2013-02-25,5,120.82466888427734,118.96,114.78,108.74,0.0083,0.0083,6.0317,-0.0955,-1.58,-0.0087,0.0817,stop_loss,signal_A
2013-02-25,2013-02-27,2,118.95650482177734,121.28,113.01,107.06,0.0409,0.0409,5.9091,0.0322,0.55,-0.0298,0.1034,profit_target,signal_A
2013-02-27,2013-03-04,5,121.27975463867188,122.09,115.22,109.15,0.0601,0.0601,6.0099,0.0393,0.65,-0.0387,0.1103,profit_target,signal_A
2013-03-04,2013-03-06,2,122.08607482910156,123.35,115.98,109.88,0.0604,0.0604,6.0396,0.037,0.61,-0.0387,0.1104,profit_target,signal_A
2013-03-06,2013-03-11,5,123.34754180908205,124.57,117.18,111.01,0.066,0.066,6.104,0.049,0.8,-0.0408,0.112,profit_target,signal_A
2013-03-11,2013-03-19,8,124.56905364990234,123.98,118.34,112.11,0.0661,0.0661,6.1639,0.0358,0.58,-0.0406,0.1119,profit_target,signal_A
2013-03-19,2013-03-20,1,123.9843521118164,124.85,117.79,111.59,0.0441,0.0441,6.1559,0.0252,0.41,-0.0305,0.1039,profit_target,signal_A
2013-03-20,2013-03-28,8,124.8504409790039,125.64,118.61,112.37,0.0398,0.0398,6.2002,0.0256,0.41,-0.0282,0.102,profit_target,signal_A
2013-03-28,2013-04-08,11,125.63630676269533,125.27,119.35,113.07,0.0607,0.0607,6.2193,0.043,0.69,-0.038,0.1099,profit_target,signal_A
2013-04-08,2013-04-09,1,125.2674331665039,125.7,119.0,112.74,0.0474,0.0474,6.2126,0.04,0.64,-0.0319,0.1052,profit_target,signal_A
2013-04-09,2013-04-10,1,125.70040893554688,127.24,119.42,113.13,0.0128,0.0128,6.2772,0.009,0.14,-0.0119,0.0859,profit_target,signal_A
2013-04-10,2013-04-11,1,127.24011993408205,127.66,120.88,114.52,0.018,0.018,6.342,0.0113,0.18,-0.0153,0.0899,profit_target,signal_A
2013-04-11,2013-04-15,4,127.65715026855467,124.39,121.27,114.89,0.0112,0.0112,6.3688,-0.3044,-4.78,-0.0106,0.0844,stop_loss,signal_A
2013-04-15,2013-04-16,1,124.39329528808594,126.23,118.17,111.95,0.0645,0.0645,6.1555,0.0389,0.63,-0.0399,0.1114,profit_target,signal_A
2013-04-16,2013-04-18,2,126.22974395751952,123.61,119.92,113.61,0.087,0.087,6.223,-0.2689,-4.32,-0.0488,0.1178,stop_loss,signal_A
2013-04-18,2013-04-22,4,123.60742950439452,125.24,117.43,111.25,0.1139,0.1139,6.0661,0.0782,1.29,-0.0595,0.1254,profit_target,signal_A
2013-04-22,2013-04-24,2,125.2353515625,126.61,118.97,112.71,0.1252,0.1252,6.1348,0.067,1.09,-0.0628,0.1278,profit_target,signal_A
2013-04-24,2013-04-29,5,126.60659790039062,127.75,120.28,113.95,0.1386,0.1386,6.1914,0.0857,1.38,-0.0668,0.1304,profit_target,signal_A
2013-04-29,2013-05-03,4,127.74528503417967,129.41,121.36,114.97,0.1439,0.1439,6.2461,0.0955,1.53,-0.0681,0.1313,profit_target,signal_A
2013-05-03,2013-05-07,4,129.40530395507812,130.39,122.94,116.46,0.1557,0.1557,6.3243,0.0897,1.42,-0.0712,0.1334,profit_target,signal_A
2013-05-07,2013-05-13,6,130.39161682128906,131.15,123.87,117.35,0.1468,0.1468,6.3732,0.0885,1.39,-0.068,0.1314,profit_target,signal_A
2013-05-13,2013-05-15,2,131.1454620361328,133.21,124.59,118.03,0.1409,0.1409,6.4191,0.1032,1.61,-0.066,0.1299,profit_target,signal_A
2013-05-15,2013-05-21,6,133.21437072753906,134.06,126.55,119.89,0.1313,0.1313,6.5287,0.0771,1.18,-0.0623,0.1274,profit_target,signal_A
2013-05-21,2013-05-28,7,134.05641174316406,133.36,127.35,120.65,0.1381,0.1381,6.5619,0.0971,1.48,-0.0641,0.1287,profit_target,signal_A
2013-05-28,2013-05-30,2,133.3587646484375,132.98,126.69,120.02,0.05,0.05,6.62,0.0311,0.47,-0.0317,0.1049,profit_target,signal_A
2013-05-30,2013-05-31,1,132.98182678222656,131.07,126.33,119.68,0.017,0.017,6.633,-0.0927,-1.4,-0.0141,0.0887,stop_loss,signal_A
